id,name,birthdate,gender,race,net_income,region,average_grades,num_bathrooms,distance_from_school,dropout
12501,João Silva,2006-07-28,Male,White,5129.9,Center,2.99,1,5.11,0
12502,Ana Souza,2008-09-04,Female,Brown,2015.34,Center,5.85,1,10.73,1
12503,Paulo Oliveira,2006-05-24,Female,Brown,1080.79,West,5.34,1,7.19,1
12504,Paulo Souza,2002-12-14,Male,White,2570.49,South,7.08,2,7.66,1
12505,Ana Ribeiro,2003-09-16,Male,Indigenous,2032.73,South,1.29,1,2.2,0
12506,Ana Ribeiro,2008-08-04,Male,White,4237.12,North,8.25,1,10.34,0
12507,Ana Ribeiro,2003-12-01,Female,Black,1907.76,North,9.65,2,13.05,1
12508,Clara Costa,2007-08-28,Female,White,3038.81,East,9.45,3,0.78,0
12509,Clara Martins,2003-03-20,Male,Brown,4143.38,West,0.43,1,6.18,1
12510,Maria Martins,2000-03-14,Male,White,1781.07,East,7.36,1,8.31,1
12511,João Costa,2006-06-26,Male,White,4261.98,East,2.02,1,1.74,0
12512,Ana Oliveira,2001-11-13,Male,Brown,1488.03,West,1.54,1,2.18,1
12513,Maria Oliveira,2005-08-21,Male,Brown,777.79,West,7.75,1,10.61,1
12514,Pedro Ferreira,2003-04-26,Female,White,-28.28,West,7.42,3,1.44,1
12515,Maria Oliveira,2004-09-07,Female,White,471.21,Center,6.6,1,11.03,1
12516,José Oliveira,2002-06-27,Female,Brown,2975.91,North,4.11,2,8.96,1
12517,Clara Martins,2000-10-22,Male,Brown,1525.27,East,4.12,2,0.64,1
12518,Camila Souza,2000-12-25,Female,Brown,1960.31,Center,3.08,1,2.2,1
12519,José Ferreira,2009-04-25,Male,White,1531.82,South,8.09,2,13.25,0
12520,Carla Lima,2004-01-15,Male,Brown,3037.64,Center,2.17,3,9.93,0
12521,Carla Costa,2002-02-14,Female,White,1400.44,South,8.44,1,10.67,0
12522,Maria Ribeiro,2007-12-23,Female,Black,3149.65,East,1.7,1,9.4,1
12523,João Silva,2000-06-28,Female,White,2477.87,Center,6.85,2,4.62,0
12524,Maria Costa,2002-10-22,Female,Brown,2847.22,Center,9.73,3,9.67,1
12525,Camila Costa,2007-02-12,Female,White,3468.68,West,1.72,3,6.4,1
12526,Carla Silva,2006-07-01,Male,Brown,1988.33,South,6.03,1,1.92,1
12527,José Santos,2002-11-28,Female,White,5461.58,East,3.74,1,4.95,0
12528,Ana Silva,2008-06-22,Male,White,2151.2,South,7.71,2,9.17,0
12529,Clara Silva,2005-09-25,Female,Brown,3202.1,West,5.9,2,3.6,0
12530,João Lima,2000-03-12,Female,White,1954.02,Center,5.47,1,10.25,0
12531,Carla Ferreira,2002-08-19,Female,White,2300.73,East,6.99,1,12.18,1
12532,João Martins,2006-03-02,Male,White,5386.27,North,5.22,3,0.93,0
12533,Ana Oliveira,2005-05-03,Female,White,523.05,West,6.15,1,4.81,0
12534,Maria Ferreira,2005-04-10,Male,White,1147.04,North,9.7,1,4.38,0
12535,Ana Santos,2005-03-11,Male,Brown,3793.04,East,4.95,1,11.66,1
12536,Camila Lima,2007-10-28,Male,Brown,2645.21,South,3.51,2,9.13,0
12537,José Martins,2007-01-27,Female,White,3256.19,East,3.48,2,10.34,1
12538,Maria Santos,2007-02-23,Male,White,3643.73,South,8.39,1,1.05,1
12539,José Silva,2009-08-23,Male,Brown,5367.61,North,4.34,1,2.18,1
12540,Clara Santos,2001-08-11,Male,White,906.69,Center,5.16,2,11.9,0
12541,Ana Santos,2003-02-18,Male,Brown,2902.97,South,7.33,2,3.32,0
12542,Carla Silva,2009-03-17,Female,White,1280.73,West,1.99,1,13.1,1
12543,Maria Ribeiro,2001-08-01,Female,Brown,2813.67,South,0.54,2,9.27,0
12544,João Lima,2004-08-21,Female,Brown,1696.11,South,6.59,3,11.96,0
12545,Lucas Souza,2003-01-03,Female,White,-2076.29,North,0.57,1,7.21,1
12546,João Silva,2001-07-02,Female,White,2419.84,North,2.89,2,14.71,0
12547,Lucas Ferreira,2005-06-10,Female,Brown,2619.17,West,1.03,2,9.2,1
12548,Pedro Souza,2005-04-26,Male,Brown,1521.53,Center,1.47,2,5.19,0
12549,Paulo Ribeiro,2007-10-18,Female,White,3174.96,Center,4.6,2,14.5,1
12550,João Lima,2003-12-16,Female,Brown,3494.29,South,2.07,2,11.8,0
12551,Pedro Santos,2004-05-25,Female,White,1859.52,East,3.49,1,10.41,1
12552,Maria Souza,2004-03-07,Male,White,517.72,East,8.34,1,5.8,1
12553,Carla Pereira,2007-11-23,Male,White,1622.61,East,1.53,1,13.54,1
12554,Ana Santos,2000-09-06,Female,Brown,915.03,North,2.81,3,14.92,1
12555,Ana Ribeiro,2003-05-17,Female,Brown,2014.32,South,7.57,2,12.37,0
12556,Lucas Martins,2007-12-24,Male,White,1038.27,East,5.66,3,3.23,0
12557,José Souza,2003-08-23,Female,White,936.14,Center,8.65,1,14.59,1
12558,José Ferreira,2001-11-21,Male,Brown,1845.3,Center,4.04,1,9.66,1
12559,Lucas Pereira,2005-03-05,Male,Brown,331.1,East,2.25,2,10.96,1
12560,Carla Ferreira,2004-10-14,Male,White,1895.01,West,8.85,3,13.71,1
12561,Camila Martins,2002-01-15,Male,White,2679.52,South,8.57,2,9.58,0
12562,Ana Ferreira,2008-12-06,Male,White,2137.65,Center,3.69,1,0.35,0
12563,Maria Ribeiro,2004-10-26,Female,White,1854.26,West,3.78,1,8.68,1
12564,João Costa,2001-03-09,Female,Brown,3689.11,South,4.76,2,9.23,0
12565,Lucas Pereira,2008-02-27,Female,White,2060.74,North,8.6,2,7.01,0
12566,Ana Ferreira,2003-02-14,Female,White,3170.93,West,3.13,1,13.02,1
12567,João Oliveira,2001-11-04,Female,White,1612.43,North,9.63,1,10.69,0
12568,Pedro Silva,2008-08-15,Female,White,3392.36,North,6.22,1,10.99,0
12569,Carla Ribeiro,2009-06-17,Male,White,1976.86,North,8.12,2,10.74,1
12570,Maria Martins,2008-09-14,Female,White,2784.8,South,4.68,3,7.35,1
12571,Camila Pereira,2008-10-11,Female,Brown,3969.44,North,6.6,2,4.27,0
12572,Pedro Ferreira,2002-11-19,Female,White,3263.84,Center,2.75,2,12.82,1
12573,Carla Silva,2005-03-22,Female,White,1597.74,South,5.03,1,4.73,0
12574,Carla Ribeiro,2005-01-15,Male,White,1588.35,East,0.2,1,2.47,0
12575,Lucas Ferreira,2005-05-01,Male,Brown,1792.52,West,8.05,1,13.32,0
12576,Clara Silva,2003-03-03,Male,Brown,2923.6,East,8.79,1,13.44,1
12577,Pedro Silva,2005-12-05,Male,White,-1383.87,West,0.34,2,4.97,1
12578,Lucas Silva,2004-01-26,Male,White,3184.03,Center,1.25,1,3.27,1
12579,Lucas Souza,2008-05-13,Male,Brown,2097.26,West,1.33,1,2.48,1
12580,Pedro Oliveira,2009-07-14,Female,White,345.05,West,6.55,3,0.58,1
12581,Ana Lima,2007-08-04,Male,Brown,34.2,Center,8.09,3,5.72,0
12582,José Martins,2001-06-12,Female,White,3323.31,South,8.2,2,11.76,1
12583,Camila Santos,2003-03-13,Female,White,4769.97,West,6.58,1,13.05,0
12584,João Lima,2009-04-11,Male,White,4662.46,South,6.52,1,8.9,1
12585,Lucas Ferreira,2005-11-02,Male,White,1031.64,Center,7.85,2,8.95,0
12586,João Silva,2007-06-25,Female,White,2610.23,South,6.54,1,12.45,0
12587,Carla Pereira,2007-02-12,Female,Brown,957.57,West,9.94,3,0.94,1
12588,Ana Pereira,2005-08-19,Male,Brown,903.16,Center,7.45,1,11.62,0
12589,Maria Souza,2001-01-21,Male,White,2812.96,North,2.41,3,14.17,0
12590,Lucas Pereira,2001-12-12,Male,White,1959.64,North,9.77,1,9.09,0
12591,Carla Silva,2007-06-16,Female,Indigenous,614.17,South,8.48,1,6.29,0
12592,Paulo Ferreira,2005-04-01,Male,White,84.5,Center,8.22,1,12.94,1
12593,Paulo Martins,2006-01-14,Male,White,912.62,Center,9.31,1,3.83,0
12594,Camila Pereira,2008-03-17,Female,White,3999.57,North,6.88,2,6.03,0
12595,João Ribeiro,2003-10-02,Female,White,3889.92,West,5.82,1,13.92,1
12596,Paulo Martins,2003-06-12,Female,Brown,2497.39,North,2.67,2,14.19,1
12597,Ana Lima,2002-08-18,Female,Brown,3878.41,East,8.23,2,7.33,0
12598,Clara Lima,2005-12-28,Male,White,2193.73,West,7.17,1,8.45,0
12599,Paulo Oliveira,2004-10-06,Male,Brown,3714.42,Center,5.43,3,4.8,0
12600,Camila Santos,2006-06-07,Female,Black,-3192.53,Center,3.44,1,12.26,1
12601,João Costa,2004-12-01,Male,White,3361.14,Center,3.98,1,13.9,1
12602,Ana Costa,2008-04-07,Female,White,3535.62,South,1.64,3,11.2,0
12603,Pedro Pereira,2006-03-24,Male,White,3542.24,Center,5.1,1,14.05,1
12604,José Ribeiro,2009-07-25,Female,White,4815.6,North,9.58,2,6.54,0
12605,Camila Lima,2008-09-21,Female,White,3491.29,North,1.0,1,9.35,1
12606,João Santos,2009-02-03,Male,White,1353.76,East,0.29,1,7.22,1
12607,Carla Lima,2006-02-14,Female,Black,3795.09,North,7.44,1,7.89,0
12608,Lucas Ferreira,2008-07-13,Male,White,1249.63,East,0.84,1,2.51,1
12609,Paulo Santos,2006-02-13,Female,White,2013.71,Center,3.99,1,13.69,0
12610,Camila Lima,2008-12-06,Female,Black,3719.39,Center,3.04,1,4.2,1
12611,José Silva,2005-01-14,Female,White,1755.25,East,7.39,1,11.32,1
12612,Clara Oliveira,2004-09-25,Female,White,3087.3,West,5.64,1,9.2,1
12613,Paulo Silva,2006-12-14,Male,Brown,1069.7,East,1.11,2,0.54,0
12614,Lucas Oliveira,2001-02-25,Male,White,1975.28,South,3.44,1,9.97,1
12615,Clara Ribeiro,2000-12-02,Female,White,2461.48,Center,8.65,2,8.48,1
12616,João Pereira,2007-09-03,Female,Brown,1486.67,North,3.65,2,0.14,1
12617,Clara Ferreira,2007-06-26,Female,White,3471.71,West,3.34,1,5.02,1
12618,Pedro Oliveira,2009-11-09,Male,White,1888.31,East,4.94,1,11.72,1
12619,José Martins,2005-03-23,Female,White,3615.37,West,2.54,1,5.94,1
12620,Pedro Pereira,2007-05-07,Female,Brown,3517.66,Center,0.33,1,11.09,0
12621,Maria Ribeiro,2002-02-20,Female,Brown,3568.27,East,7.71,1,6.2,1
12622,José Ribeiro,2005-06-26,Male,White,2151.91,South,2.08,3,7.58,0
12623,Clara Silva,2001-12-22,Female,White,4071.58,Center,5.86,1,7.62,1
12624,Clara Ribeiro,2005-05-09,Female,Brown,4501.96,West,3.98,2,7.26,0
12625,José Oliveira,2006-05-25,Female,Brown,2997.28,North,7.58,2,9.39,0
12626,Ana Lima,2002-09-14,Female,White,-340.59,West,0.62,1,5.55,1
12627,Paulo Lima,2007-06-28,Female,White,2597.21,East,8.22,1,2.09,1
12628,Clara Ribeiro,2007-04-18,Female,White,4799.39,Center,2.36,3,3.63,1
12629,Pedro Ribeiro,2000-07-07,Female,Black,5002.23,East,9.87,1,12.87,1
12630,Maria Ferreira,2007-05-21,Male,Brown,3600.78,Center,2.69,1,2.37,0
12631,Lucas Santos,2003-08-14,Male,Brown,4887.84,North,8.92,1,12.67,1
12632,Paulo Silva,2003-07-08,Female,White,1728.51,Center,1.77,1,7.65,0
12633,Ana Santos,2005-05-04,Female,Brown,7698.72,West,5.19,2,6.8,0
12634,José Santos,2002-02-24,Female,Brown,-378.96,Center,9.27,1,4.28,1
12635,Lucas Lima,2001-02-14,Male,Brown,3097.22,South,4.51,1,11.04,0
12636,Pedro Santos,2003-06-17,Male,Brown,3809.98,East,4.27,2,0.79,1
12637,Clara Martins,2009-01-25,Male,White,633.9,West,4.43,2,0.32,1
12638,Paulo Pereira,2004-12-12,Female,Brown,-1015.9,South,8.44,1,8.52,0
12639,Camila Pereira,2008-12-05,Female,White,811.71,North,7.51,1,9.84,1
12640,Ana Lima,2003-06-19,Female,Brown,2374.15,West,1.59,1,12.6,0
12641,João Oliveira,2009-07-05,Male,White,2599.91,East,0.26,1,11.89,0
12642,João Ferreira,2002-03-18,Male,White,5843.1,West,4.73,2,10.61,1
12643,Paulo Ribeiro,2002-06-27,Female,White,-348.58,West,9.8,1,6.88,1
12644,Clara Oliveira,2002-06-26,Female,White,1971.7,South,8.11,1,8.52,0
12645,Camila Martins,2003-07-19,Female,White,4552.07,East,8.39,1,5.07,1
12646,João Ribeiro,2009-02-15,Female,Brown,3828.02,Center,2.32,1,7.98,1
12647,Paulo Silva,2002-07-07,Male,Black,1419.53,Center,2.88,1,4.12,1
12648,Carla Lima,2004-04-06,Female,White,589.21,Center,6.02,2,2.13,0
12649,Clara Santos,2007-03-08,Female,White,-523.71,North,6.22,1,4.85,0
12650,Ana Lima,2000-05-17,Male,White,3059.15,East,4.62,1,7.09,1
12651,Carla Souza,2006-10-19,Female,White,1572.18,Center,2.22,1,4.85,1
12652,Paulo Costa,2000-02-27,Male,Brown,3652.18,Center,3.85,1,5.16,1
12653,Ana Martins,2004-03-05,Male,White,2511.05,South,6.76,2,4.2,0
12654,Maria Lima,2001-05-21,Female,Black,2163.51,Center,4.03,3,8.7,0
12655,Clara Souza,2003-08-03,Male,White,922.71,East,2.49,1,6.33,1
12656,João Martins,2002-08-04,Male,White,3430.75,South,6.21,3,12.99,1
12657,João Santos,2003-01-27,Male,Brown,3934.9,East,7.37,2,9.5,1
12658,Pedro Santos,2008-02-05,Male,White,487.16,East,5.76,1,14.29,1
12659,Clara Souza,2000-06-10,Female,Brown,2190.98,South,7.01,2,13.62,0
12660,Ana Costa,2003-06-18,Female,Brown,3141.85,East,5.07,3,4.45,1
12661,Camila Pereira,2004-08-06,Female,White,947.1,East,1.88,1,10.76,1
12662,Paulo Costa,2006-10-10,Male,White,2845.26,Center,4.57,1,10.56,0
12663,Camila Ribeiro,2000-05-11,Male,Brown,4797.72,South,7.32,1,0.37,0
12664,Pedro Santos,2004-06-25,Female,Brown,4600.28,Center,8.76,2,0.33,0
12665,Carla Santos,2002-07-28,Female,White,2257.66,East,6.24,1,9.17,0
12666,Clara Martins,2000-06-21,Male,Brown,1375.06,East,4.77,1,0.25,1
12667,Carla Lima,2009-03-21,Male,Brown,528.49,West,9.69,2,2.71,1
12668,Lucas Costa,2009-05-06,Female,White,3306.69,North,1.93,1,1.16,1
12669,João Pereira,2002-11-25,Male,White,2258.6,North,3.18,1,5.74,1
12670,Maria Lima,2003-01-20,Female,Brown,1843.22,South,6.51,2,0.28,1
12671,Pedro Oliveira,2002-08-23,Female,Black,4446.95,West,5.93,3,1.99,1
12672,Clara Santos,2005-12-15,Male,Brown,1924.42,Center,5.59,2,8.38,0
12673,João Martins,2006-11-14,Female,Brown,2441.83,South,4.05,2,8.5,1
12674,Carla Souza,2004-09-17,Female,Brown,3360.46,North,1.7,3,11.46,1
12675,Pedro Costa,2008-02-01,Male,White,2436.58,North,1.59,2,10.0,0
12676,Pedro Ribeiro,2008-01-03,Female,White,1620.05,West,3.03,1,2.44,1
12677,José Ferreira,2008-10-26,Male,Black,2417.18,West,0.15,2,7.26,0
12678,Lucas Pereira,2006-03-01,Female,Brown,2945.46,West,0.23,1,14.22,1
12679,Carla Lima,2007-11-25,Female,White,-184.48,North,6.2,1,13.65,1
12680,Ana Martins,2000-10-08,Female,Brown,5110.96,West,7.29,2,6.03,0
12681,João Santos,2004-03-14,Male,Brown,3886.33,East,6.74,2,5.74,0
12682,Ana Silva,2009-09-28,Male,Brown,1659.59,North,3.46,2,8.3,0
12683,Clara Silva,2004-11-26,Male,Brown,3764.54,North,8.96,1,5.07,0
12684,Carla Oliveira,2009-12-23,Female,White,5527.82,Center,3.21,1,1.27,0
12685,Maria Costa,2006-12-24,Female,Brown,2877.03,West,1.16,1,9.18,1
12686,Paulo Silva,2005-06-05,Female,White,2865.36,East,3.33,2,5.21,0
12687,Ana Lima,2009-11-04,Male,Brown,2887.94,Center,5.11,2,0.34,1
12688,José Costa,2004-11-11,Female,Brown,1389.18,West,6.4,1,4.53,1
12689,Pedro Pereira,2001-01-09,Female,White,4601.38,North,9.8,1,6.91,1
12690,João Martins,2001-09-12,Female,Brown,2182.85,Center,8.03,3,12.35,0
12691,José Martins,2007-04-24,Female,Brown,983.85,North,5.28,1,14.67,1
12692,Pedro Pereira,2009-09-26,Female,Brown,1891.77,North,6.55,1,0.54,0
12693,Clara Ferreira,2009-12-10,Female,Black,4912.95,South,9.0,1,1.82,1
12694,Ana Santos,2009-11-23,Female,Brown,1496.85,West,0.57,2,6.24,1
12695,Camila Oliveira,2003-09-25,Female,Brown,1624.9,North,8.05,2,4.97,1
12696,João Lima,2000-01-06,Female,Brown,4073.3,North,7.28,2,6.57,0
12697,João Souza,2001-09-25,Male,Brown,2366.84,East,1.84,1,0.24,1
12698,Carla Pereira,2006-07-14,Male,Black,2921.0,Center,2.8,2,12.79,1
12699,Carla Oliveira,2009-06-12,Male,White,2619.74,Center,9.36,1,7.3,0
12700,Pedro Pereira,2001-01-19,Male,Brown,2691.91,South,6.83,1,6.35,0
12701,Lucas Silva,2008-04-19,Male,Indigenous,5936.6,Center,1.68,1,7.67,0
12702,Paulo Pereira,2006-12-28,Female,Brown,613.1,Center,2.64,2,13.7,1
12703,Camila Silva,2003-09-14,Male,Brown,2450.32,East,0.26,2,7.87,0
12704,Clara Costa,2000-03-27,Male,White,3215.19,North,7.55,1,11.2,0
12705,João Silva,2006-05-02,Female,White,2576.73,West,5.05,2,12.25,1
12706,Paulo Martins,2005-10-18,Female,Brown,2586.84,West,1.17,1,6.06,0
12707,Paulo Costa,2009-06-09,Female,Brown,4648.75,West,3.99,2,10.83,1
12708,Clara Costa,2002-04-21,Male,Brown,805.18,North,5.01,2,13.08,0
12709,Clara Souza,2006-02-24,Female,White,1815.18,East,1.13,2,1.87,0
12710,Lucas Costa,2008-06-14,Female,White,2527.33,West,4.22,2,8.6,1
12711,Ana Pereira,2001-08-05,Female,White,1286.95,Center,7.23,2,6.49,0
12712,Clara Ribeiro,2009-02-12,Female,White,3802.27,North,7.25,2,3.84,0
12713,João Pereira,2000-01-21,Female,Brown,1729.68,Center,5.83,1,8.97,0
12714,Pedro Silva,2007-08-06,Male,White,4117.44,Center,4.93,2,12.4,0
12715,José Oliveira,2000-11-15,Female,Brown,2260.04,North,0.83,1,2.42,0
12716,José Costa,2001-06-18,Female,Brown,4675.46,South,0.73,1,1.09,0
12717,Lucas Ribeiro,2007-08-03,Male,Brown,-395.94,South,5.96,1,7.97,1
12718,Ana Silva,2005-10-18,Male,Black,1225.62,East,0.98,2,1.54,1
12719,Ana Santos,2006-10-26,Male,Black,1425.47,West,2.05,1,7.72,1
12720,Camila Ferreira,2008-07-06,Male,Brown,2646.67,East,0.18,2,0.41,1
12721,Paulo Costa,2005-05-21,Female,Brown,3576.1,West,8.01,1,4.08,0
12722,Clara Souza,2006-10-17,Male,Brown,710.84,North,6.29,2,10.13,0
12723,Lucas Ribeiro,2005-06-14,Male,Brown,1541.45,Center,8.42,1,1.44,1
12724,Pedro Ribeiro,2008-09-14,Male,White,3106.48,South,3.04,1,3.21,0
12725,Clara Lima,2005-01-25,Female,Brown,6288.04,Center,2.1,2,12.81,1
12726,Maria Silva,2003-05-22,Female,Brown,1628.45,West,6.19,1,6.03,0
12727,Paulo Lima,2009-07-09,Male,Brown,2531.07,South,0.24,1,0.5,1
12728,João Ribeiro,2000-09-20,Female,White,5960.57,West,9.13,1,4.95,1
12729,Clara Lima,2000-07-05,Male,White,4789.02,Center,6.19,1,9.2,0
12730,Paulo Souza,2002-03-08,Female,White,2559.25,Center,6.7,1,11.49,0
12731,João Ferreira,2007-02-08,Male,Black,4227.37,Center,9.05,1,13.6,0
12732,Lucas Ferreira,2009-10-09,Male,Brown,4339.42,East,0.33,1,6.88,1
12733,Pedro Ribeiro,2004-05-24,Male,White,3876.62,West,7.75,1,2.42,0
12734,Pedro Souza,2004-04-09,Male,Brown,2266.97,North,1.29,1,9.09,0
12735,Camila Ferreira,2002-11-22,Female,White,3811.92,North,8.42,2,13.18,0
12736,Ana Oliveira,2001-05-13,Male,White,5023.93,North,1.12,1,2.96,1
12737,Lucas Costa,2002-08-20,Female,Brown,2709.65,West,9.75,1,9.44,0
12738,João Costa,2003-12-06,Male,Black,1183.05,North,9.54,1,10.67,1
12739,Camila Ferreira,2000-06-14,Female,White,4715.5,Center,1.8,1,8.45,0
12740,Lucas Santos,2004-05-09,Male,Brown,4813.82,South,4.75,1,3.77,1
12741,Clara Santos,2002-11-27,Female,White,2184.44,East,0.95,1,13.46,0
12742,Carla Oliveira,2003-06-27,Male,Brown,3925.81,West,4.43,2,1.58,1
12743,Clara Santos,2002-03-17,Male,Indigenous,4507.29,West,9.25,1,5.93,0
12744,José Martins,2005-10-13,Male,Brown,2686.58,East,0.02,1,12.55,0
12745,José Pereira,2002-11-18,Male,Black,3839.46,East,1.36,1,4.91,1
12746,Lucas Ribeiro,2003-04-22,Male,White,-242.16,Center,6.05,2,4.02,0
12747,José Martins,2008-06-10,Female,White,3013.0,South,6.56,3,3.08,0
12748,Camila Lima,2008-01-05,Male,Black,1345.75,South,7.07,2,7.6,1
12749,Clara Souza,2006-10-04,Male,Brown,2274.17,Center,3.32,1,6.6,1
12750,Maria Lima,2000-11-23,Male,Black,1904.04,East,2.36,1,0.84,1
12751,Clara Ribeiro,2001-07-15,Male,Brown,5216.66,South,0.06,2,12.07,1
12752,Ana Lima,2000-05-02,Male,White,1345.42,South,2.41,2,0.46,1
12753,Carla Souza,2002-10-15,Female,Black,2994.1,Center,4.75,1,12.76,1
12754,Camila Ferreira,2004-04-06,Female,Brown,1989.58,North,6.04,1,2.94,0
12755,João Ribeiro,2005-01-27,Male,White,1648.68,North,1.57,1,0.64,1
12756,Lucas Santos,2001-02-09,Female,White,4841.53,Center,0.46,1,5.72,0
12757,Ana Souza,2007-06-15,Female,Brown,-1270.54,Center,6.82,1,5.06,0
12758,Pedro Souza,2004-06-11,Male,Black,2749.57,North,7.72,2,2.39,0
12759,Lucas Ribeiro,2003-03-01,Male,Brown,3424.61,West,4.7,1,8.67,1
12760,Pedro Ribeiro,2009-05-15,Female,White,3691.96,Center,3.05,2,2.42,1
12761,Paulo Costa,2008-09-11,Female,Black,2519.85,East,5.65,2,12.64,1
12762,Paulo Silva,2008-11-03,Male,White,2331.93,South,0.13,1,6.87,0
12763,Carla Pereira,2003-11-08,Male,Brown,3528.59,South,4.45,1,11.97,1
12764,Lucas Souza,2003-02-17,Male,White,3916.3,South,7.21,2,6.15,0
12765,Paulo Martins,2001-03-02,Female,Brown,-361.85,East,8.7,3,1.61,1
12766,João Pereira,2006-02-28,Female,White,2534.67,South,2.57,1,11.36,1
12767,Camila Costa,2009-03-03,Male,White,1324.27,South,4.16,1,1.1,1
12768,Carla Martins,2006-02-21,Female,White,975.61,North,0.64,1,5.29,1
12769,José Pereira,2001-10-17,Female,White,3171.85,East,0.64,1,2.16,1
12770,Paulo Silva,2001-10-11,Female,Brown,3851.27,South,9.75,1,4.38,1
12771,Maria Ferreira,2007-05-12,Male,White,2568.91,Center,5.49,1,10.59,1
12772,João Silva,2004-06-16,Female,White,3858.38,East,4.93,2,4.73,1
12773,Ana Pereira,2008-09-21,Male,Brown,3274.35,Center,1.55,2,11.68,1
12774,Lucas Pereira,2008-03-25,Male,Brown,2178.98,North,1.93,1,4.83,0
12775,Pedro Ribeiro,2005-12-24,Male,Black,-1859.36,North,2.62,3,4.53,1
12776,Ana Costa,2005-05-01,Female,White,567.16,South,4.12,1,8.45,1
12777,Maria Souza,2009-04-10,Male,Brown,3150.72,West,2.16,1,0.57,1
12778,Ana Oliveira,2002-11-28,Male,Brown,873.76,South,3.34,1,5.85,0
12779,Clara Martins,2004-11-15,Male,Brown,3194.78,South,7.58,2,6.76,0
12780,Ana Ferreira,2003-11-24,Male,Brown,4400.68,Center,0.47,3,13.59,0
12781,Ana Lima,2006-08-07,Female,White,2383.71,North,5.89,2,11.47,0
12782,Maria Martins,2005-07-27,Male,Black,2621.01,Center,8.19,1,0.84,0
12783,João Ferreira,2005-01-10,Male,Brown,1249.11,Center,8.96,1,6.11,1
12784,Paulo Lima,2009-01-24,Female,Black,2514.24,South,3.5,1,10.81,1
12785,Pedro Lima,2000-12-16,Female,White,720.58,Center,2.52,1,9.07,1
12786,Lucas Pereira,2009-12-20,Male,Brown,4550.17,Center,1.84,1,9.2,1
12787,Camila Lima,2008-02-26,Female,Black,3928.87,Center,0.42,1,14.93,1
12788,Ana Martins,2000-06-05,Female,White,-1122.63,South,7.95,2,12.13,1
12789,José Souza,2005-09-18,Female,White,-110.21,South,4.59,1,3.68,1
12790,Paulo Pereira,2009-10-06,Male,White,4289.25,North,9.68,3,14.41,1
12791,Paulo Ferreira,2009-08-06,Male,White,5397.25,Center,6.1,2,7.37,1
12792,Camila Oliveira,2006-10-23,Female,Black,2844.43,South,8.61,2,13.49,0
12793,Pedro Ferreira,2005-08-04,Female,White,2448.38,South,1.16,1,9.51,0
12794,Paulo Lima,2004-07-17,Male,White,2726.41,Center,0.49,1,12.71,1
12795,Paulo Souza,2000-02-16,Female,Brown,3535.58,West,5.13,1,1.36,0
12796,Camila Costa,2002-01-12,Female,Black,447.73,East,6.55,1,7.54,1
12797,Pedro Ribeiro,2005-12-26,Male,Brown,552.9,East,2.98,1,10.94,1
12798,Pedro Santos,2006-05-16,Female,Brown,3527.15,Center,3.82,1,2.0,1
12799,Clara Silva,2002-08-01,Female,Black,3067.29,South,9.65,1,2.78,0
12800,Camila Lima,2001-09-19,Female,White,3665.19,Center,4.23,1,8.88,1
12801,Maria Lima,2002-08-23,Male,Brown,-227.27,West,9.99,3,9.96,0
12802,Ana Martins,2004-06-01,Male,Brown,526.36,North,4.83,2,0.44,1
12803,Maria Silva,2005-11-25,Male,Black,4563.39,East,4.28,2,7.5,1
12804,Pedro Santos,2006-09-16,Female,White,2016.74,South,4.92,1,0.23,0
12805,Paulo Oliveira,2001-08-12,Female,Brown,2864.22,East,8.67,2,5.91,0
12806,Carla Costa,2003-06-28,Male,White,684.63,North,3.97,2,12.81,1
12807,José Pereira,2001-11-05,Male,Brown,2147.38,North,0.25,1,4.76,0
12808,Clara Costa,2000-10-06,Male,White,1493.17,South,7.07,1,5.65,0
12809,Paulo Lima,2009-07-07,Male,Brown,2109.66,East,7.91,2,14.32,0
12810,Camila Silva,2007-06-02,Female,White,957.97,North,9.24,1,13.36,0
12811,Pedro Costa,2003-06-13,Male,White,1642.57,West,4.69,1,0.53,1
12812,Carla Souza,2000-10-26,Male,Brown,-1732.63,Center,3.35,3,0.56,1
12813,Clara Silva,2002-11-01,Male,White,3.47,West,7.43,1,11.77,1
12814,Maria Oliveira,2007-03-17,Female,White,3744.92,West,0.18,2,2.51,0
12815,Ana Oliveira,2005-06-07,Female,Brown,4147.0,West,0.57,2,0.85,0
12816,Pedro Oliveira,2006-04-01,Female,Brown,5160.24,South,9.4,1,3.98,0
12817,João Ribeiro,2002-07-28,Male,Brown,1854.35,West,5.27,1,4.49,1
12818,João Martins,2005-05-20,Female,Brown,4139.07,South,4.77,2,11.11,1
12819,José Silva,2004-09-27,Female,Black,1563.25,North,2.41,2,6.8,1
12820,Maria Costa,2000-03-13,Male,Brown,3565.56,South,8.63,1,8.04,0
